hog_input_img,rotXdeg,rotYdeg,rotZdeg,distX,distY,distZ,f
hog_input_26999,7,90,131,490,95,940,3800
hog_input_27000,7,90,131,490,95,940,3900
hog_input_27001,7,90,133,450,80,850,3000
hog_input_27002,7,90,133,450,80,850,3100
hog_input_27003,7,90,133,450,80,850,3200
hog_input_27004,7,90,133,450,80,850,3300
hog_input_27005,7,90,133,450,80,850,3400
hog_input_27006,7,90,133,450,80,850,3500
hog_input_27007,7,90,133,450,80,850,3600
hog_input_27008,7,90,133,450,80,850,3700
hog_input_27009,7,90,133,450,80,850,3800
hog_input_27010,7,90,133,450,80,850,3900
hog_input_27011,7,90,133,450,80,860,3000
hog_input_27012,7,90,133,450,80,860,3100
hog_input_27013,7,90,133,450,80,860,3200
hog_input_27014,7,90,133,450,80,860,3300
hog_input_27015,7,90,133,450,80,860,3400
hog_input_27016,7,90,133,450,80,860,3500
hog_input_27017,7,90,133,450,80,860,3600
hog_input_27018,7,90,133,450,80,860,3700
hog_input_27019,7,90,133,450,80,860,3800
hog_input_27020,7,90,133,450,80,860,3900
hog_input_27021,7,90,133,450,80,870,3000
hog_input_27022,7,90,133,450,80,870,3100
hog_input_27023,7,90,133,450,80,870,3200
hog_input_27024,7,90,133,450,80,870,3300
hog_input_27025,7,90,133,450,80,870,3400
hog_input_27026,7,90,133,450,80,870,3500
hog_input_27027,7,90,133,450,80,870,3600
hog_input_27028,7,90,133,450,80,870,3700
hog_input_27029,7,90,133,450,80,870,3800
hog_input_27030,7,90,133,450,80,870,3900
hog_input_27031,7,90,133,450,80,880,3000
hog_input_27032,7,90,133,450,80,880,3100
hog_input_27033,7,90,133,450,80,880,3200
hog_input_27034,7,90,133,450,80,880,3300
hog_input_27035,7,90,133,450,80,880,3400
hog_input_27036,7,90,133,450,80,880,3500
hog_input_27037,7,90,133,450,80,880,3600
hog_input_27038,7,90,133,450,80,880,3700
hog_input_27039,7,90,133,450,80,880,3800
hog_input_27040,7,90,133,450,80,880,3900
hog_input_27041,7,90,133,450,80,890,3000
hog_input_27042,7,90,133,450,80,890,3100
hog_input_27043,7,90,133,450,80,890,3200
hog_input_27044,7,90,133,450,80,890,3300
hog_input_27045,7,90,133,450,80,890,3400
hog_input_27046,7,90,133,450,80,890,3500
hog_input_27047,7,90,133,450,80,890,3600
hog_input_27048,7,90,133,450,80,890,3700
hog_input_27049,7,90,133,450,80,890,3800
hog_input_27050,7,90,133,450,80,890,3900
hog_input_27051,7,90,133,450,80,900,3000
hog_input_27052,7,90,133,450,80,900,3100
hog_input_27053,7,90,133,450,80,900,3200
hog_input_27054,7,90,133,450,80,900,3300
hog_input_27055,7,90,133,450,80,900,3400
hog_input_27056,7,90,133,450,80,900,3500
hog_input_27057,7,90,133,450,80,900,3600
hog_input_27058,7,90,133,450,80,900,3700
hog_input_27059,7,90,133,450,80,900,3800
hog_input_27060,7,90,133,450,80,900,3900
hog_input_27061,7,90,133,450,80,910,3000
hog_input_27062,7,90,133,450,80,910,3100
hog_input_27063,7,90,133,450,80,910,3200
hog_input_27064,7,90,133,450,80,910,3300
hog_input_27065,7,90,133,450,80,910,3400
hog_input_27066,7,90,133,450,80,910,3500
hog_input_27067,7,90,133,450,80,910,3600
hog_input_27068,7,90,133,450,80,910,3700
hog_input_27069,7,90,133,450,80,910,3800
hog_input_27070,7,90,133,450,80,910,3900
hog_input_27071,7,90,133,450,80,920,3000
hog_input_27072,7,90,133,450,80,920,3100
hog_input_27073,7,90,133,450,80,920,3200
hog_input_27074,7,90,133,450,80,920,3300
hog_input_27075,7,90,133,450,80,920,3400
hog_input_27076,7,90,133,450,80,920,3500
hog_input_27077,7,90,133,450,80,920,3600
hog_input_27078,7,90,133,450,80,920,3700
hog_input_27079,7,90,133,450,80,920,3800
hog_input_27080,7,90,133,450,80,920,3900
hog_input_27081,7,90,133,450,80,930,3000
hog_input_27082,7,90,133,450,80,930,3100
hog_input_27083,7,90,133,450,80,930,3200
hog_input_27084,7,90,133,450,80,930,3300
hog_input_27085,7,90,133,450,80,930,3400
hog_input_27086,7,90,133,450,80,930,3500
hog_input_27087,7,90,133,450,80,930,3600
hog_input_27088,7,90,133,450,80,930,3700
hog_input_27089,7,90,133,450,80,930,3800
hog_input_27090,7,90,133,450,80,930,3900
hog_input_27091,7,90,133,450,80,940,3000
hog_input_27092,7,90,133,450,80,940,3100
hog_input_27093,7,90,133,450,80,940,3200
hog_input_27094,7,90,133,450,80,940,3300
hog_input_27095,7,90,133,450,80,940,3400
hog_input_27096,7,90,133,450,80,940,3500
hog_input_27097,7,90,133,450,80,940,3600
hog_input_27098,7,90,133,450,80,940,3700
hog_input_27099,7,90,133,450,80,940,3800
hog_input_27100,7,90,133,450,80,940,3900
hog_input_27101,7,90,133,450,83,850,3000
hog_input_27102,7,90,133,450,83,850,3100
hog_input_27103,7,90,133,450,83,850,3200
hog_input_27104,7,90,133,450,83,850,3300
hog_input_27105,7,90,133,450,83,850,3400
hog_input_27106,7,90,133,450,83,850,3500
hog_input_27107,7,90,133,450,83,850,3600
hog_input_27108,7,90,133,450,83,850,3700
hog_input_27109,7,90,133,450,83,850,3800
hog_input_27110,7,90,133,450,83,850,3900
hog_input_27111,7,90,133,450,83,860,3000
hog_input_27112,7,90,133,450,83,860,3100
hog_input_27113,7,90,133,450,83,860,3200
hog_input_27114,7,90,133,450,83,860,3300
hog_input_27115,7,90,133,450,83,860,3400
hog_input_27116,7,90,133,450,83,860,3500
hog_input_27117,7,90,133,450,83,860,3600
hog_input_27118,7,90,133,450,83,860,3700
hog_input_27119,7,90,133,450,83,860,3800
hog_input_27120,7,90,133,450,83,860,3900
hog_input_27121,7,90,133,450,83,870,3000
hog_input_27122,7,90,133,450,83,870,3100
hog_input_27123,7,90,133,450,83,870,3200
hog_input_27124,7,90,133,450,83,870,3300
hog_input_27125,7,90,133,450,83,870,3400
hog_input_27126,7,90,133,450,83,870,3500
hog_input_27127,7,90,133,450,83,870,3600
hog_input_27128,7,90,133,450,83,870,3700
hog_input_27129,7,90,133,450,83,870,3800
hog_input_27130,7,90,133,450,83,870,3900
hog_input_27131,7,90,133,450,83,880,3000
hog_input_27132,7,90,133,450,83,880,3100
hog_input_27133,7,90,133,450,83,880,3200
hog_input_27134,7,90,133,450,83,880,3300
hog_input_27135,7,90,133,450,83,880,3400
hog_input_27136,7,90,133,450,83,880,3500
hog_input_27137,7,90,133,450,83,880,3600
hog_input_27138,7,90,133,450,83,880,3700
hog_input_27139,7,90,133,450,83,880,3800
hog_input_27140,7,90,133,450,83,880,3900
hog_input_27141,7,90,133,450,83,890,3000
hog_input_27142,7,90,133,450,83,890,3100
hog_input_27143,7,90,133,450,83,890,3200
hog_input_27144,7,90,133,450,83,890,3300
hog_input_27145,7,90,133,450,83,890,3400
hog_input_27146,7,90,133,450,83,890,3500
hog_input_27147,7,90,133,450,83,890,3600
hog_input_27148,7,90,133,450,83,890,3700
hog_input_27149,7,90,133,450,83,890,3800
hog_input_27150,7,90,133,450,83,890,3900
hog_input_27151,7,90,133,450,83,900,3000
hog_input_27152,7,90,133,450,83,900,3100
hog_input_27153,7,90,133,450,83,900,3200
hog_input_27154,7,90,133,450,83,900,3300
hog_input_27155,7,90,133,450,83,900,3400
hog_input_27156,7,90,133,450,83,900,3500
hog_input_27157,7,90,133,450,83,900,3600
hog_input_27158,7,90,133,450,83,900,3700
hog_input_27159,7,90,133,450,83,900,3800
hog_input_27160,7,90,133,450,83,900,3900
hog_input_27161,7,90,133,450,83,910,3000
hog_input_27162,7,90,133,450,83,910,3100
hog_input_27163,7,90,133,450,83,910,3200
hog_input_27164,7,90,133,450,83,910,3300
hog_input_27165,7,90,133,450,83,910,3400
hog_input_27166,7,90,133,450,83,910,3500
hog_input_27167,7,90,133,450,83,910,3600
hog_input_27168,7,90,133,450,83,910,3700
hog_input_27169,7,90,133,450,83,910,3800
hog_input_27170,7,90,133,450,83,910,3900
hog_input_27171,7,90,133,450,83,920,3000
hog_input_27172,7,90,133,450,83,920,3100
hog_input_27173,7,90,133,450,83,920,3200
hog_input_27174,7,90,133,450,83,920,3300
hog_input_27175,7,90,133,450,83,920,3400
hog_input_27176,7,90,133,450,83,920,3500
hog_input_27177,7,90,133,450,83,920,3600
hog_input_27178,7,90,133,450,83,920,3700
hog_input_27179,7,90,133,450,83,920,3800
hog_input_27180,7,90,133,450,83,920,3900
hog_input_27181,7,90,133,450,83,930,3000
hog_input_27182,7,90,133,450,83,930,3100
hog_input_27183,7,90,133,450,83,930,3200
hog_input_27184,7,90,133,450,83,930,3300
hog_input_27185,7,90,133,450,83,930,3400
hog_input_27186,7,90,133,450,83,930,3500
hog_input_27187,7,90,133,450,83,930,3600
hog_input_27188,7,90,133,450,83,930,3700
hog_input_27189,7,90,133,450,83,930,3800
hog_input_27190,7,90,133,450,83,930,3900
hog_input_27191,7,90,133,450,83,940,3000
hog_input_27192,7,90,133,450,83,940,3100
hog_input_27193,7,90,133,450,83,940,3200
hog_input_27194,7,90,133,450,83,940,3300
hog_input_27195,7,90,133,450,83,940,3400
hog_input_27196,7,90,133,450,83,940,3500
hog_input_27197,7,90,133,450,83,940,3600
hog_input_27198,7,90,133,450,83,940,3700
hog_input_27199,7,90,133,450,83,940,3800
hog_input_27200,7,90,133,450,83,940,3900
hog_input_27201,7,90,133,450,86,850,3000
hog_input_27202,7,90,133,450,86,850,3100
hog_input_27203,7,90,133,450,86,850,3200
hog_input_27204,7,90,133,450,86,850,3300
hog_input_27205,7,90,133,450,86,850,3400
hog_input_27206,7,90,133,450,86,850,3500
hog_input_27207,7,90,133,450,86,850,3600
hog_input_27208,7,90,133,450,86,850,3700
hog_input_27209,7,90,133,450,86,850,3800
hog_input_27210,7,90,133,450,86,850,3900
hog_input_27211,7,90,133,450,86,860,3000
hog_input_27212,7,90,133,450,86,860,3100
hog_input_27213,7,90,133,450,86,860,3200
hog_input_27214,7,90,133,450,86,860,3300
hog_input_27215,7,90,133,450,86,860,3400
hog_input_27216,7,90,133,450,86,860,3500
hog_input_27217,7,90,133,450,86,860,3600
hog_input_27218,7,90,133,450,86,860,3700
hog_input_27219,7,90,133,450,86,860,3800
hog_input_27220,7,90,133,450,86,860,3900
hog_input_27221,7,90,133,450,86,870,3000
hog_input_27222,7,90,133,450,86,870,3100
hog_input_27223,7,90,133,450,86,870,3200
hog_input_27224,7,90,133,450,86,870,3300
hog_input_27225,7,90,133,450,86,870,3400
hog_input_27226,7,90,133,450,86,870,3500
hog_input_27227,7,90,133,450,86,870,3600
hog_input_27228,7,90,133,450,86,870,3700
hog_input_27229,7,90,133,450,86,870,3800
hog_input_27230,7,90,133,450,86,870,3900
hog_input_27231,7,90,133,450,86,880,3000
hog_input_27232,7,90,133,450,86,880,3100
hog_input_27233,7,90,133,450,86,880,3200
hog_input_27234,7,90,133,450,86,880,3300
hog_input_27235,7,90,133,450,86,880,3400
hog_input_27236,7,90,133,450,86,880,3500
hog_input_27237,7,90,133,450,86,880,3600
hog_input_27238,7,90,133,450,86,880,3700
hog_input_27239,7,90,133,450,86,880,3800
hog_input_27240,7,90,133,450,86,880,3900
hog_input_27241,7,90,133,450,86,890,3000
hog_input_27242,7,90,133,450,86,890,3100
hog_input_27243,7,90,133,450,86,890,3200
hog_input_27244,7,90,133,450,86,890,3300
hog_input_27245,7,90,133,450,86,890,3400
hog_input_27246,7,90,133,450,86,890,3500
hog_input_27247,7,90,133,450,86,890,3600
hog_input_27248,7,90,133,450,86,890,3700
hog_input_27249,7,90,133,450,86,890,3800
hog_input_27250,7,90,133,450,86,890,3900
hog_input_27251,7,90,133,450,86,900,3000
hog_input_27252,7,90,133,450,86,900,3100
hog_input_27253,7,90,133,450,86,900,3200
hog_input_27254,7,90,133,450,86,900,3300
hog_input_27255,7,90,133,450,86,900,3400
hog_input_27256,7,90,133,450,86,900,3500
hog_input_27257,7,90,133,450,86,900,3600
hog_input_27258,7,90,133,450,86,900,3700
hog_input_27259,7,90,133,450,86,900,3800
hog_input_27260,7,90,133,450,86,900,3900
hog_input_27261,7,90,133,450,86,910,3000
hog_input_27262,7,90,133,450,86,910,3100
hog_input_27263,7,90,133,450,86,910,3200
hog_input_27264,7,90,133,450,86,910,3300
hog_input_27265,7,90,133,450,86,910,3400
hog_input_27266,7,90,133,450,86,910,3500
hog_input_27267,7,90,133,450,86,910,3600
hog_input_27268,7,90,133,450,86,910,3700
hog_input_27269,7,90,133,450,86,910,3800
hog_input_27270,7,90,133,450,86,910,3900
hog_input_27271,7,90,133,450,86,920,3000
hog_input_27272,7,90,133,450,86,920,3100
hog_input_27273,7,90,133,450,86,920,3200
hog_input_27274,7,90,133,450,86,920,3300
hog_input_27275,7,90,133,450,86,920,3400
hog_input_27276,7,90,133,450,86,920,3500
hog_input_27277,7,90,133,450,86,920,3600
hog_input_27278,7,90,133,450,86,920,3700
hog_input_27279,7,90,133,450,86,920,3800
hog_input_27280,7,90,133,450,86,920,3900
hog_input_27281,7,90,133,450,86,930,3000
hog_input_27282,7,90,133,450,86,930,3100
hog_input_27283,7,90,133,450,86,930,3200
hog_input_27284,7,90,133,450,86,930,3300
hog_input_27285,7,90,133,450,86,930,3400
hog_input_27286,7,90,133,450,86,930,3500
hog_input_27287,7,90,133,450,86,930,3600
hog_input_27288,7,90,133,450,86,930,3700
hog_input_27289,7,90,133,450,86,930,3800
hog_input_27290,7,90,133,450,86,930,3900
hog_input_27291,7,90,133,450,86,940,3000
hog_input_27292,7,90,133,450,86,940,3100
hog_input_27293,7,90,133,450,86,940,3200
hog_input_27294,7,90,133,450,86,940,3300
hog_input_27295,7,90,133,450,86,940,3400
hog_input_27296,7,90,133,450,86,940,3500
hog_input_27297,7,90,133,450,86,940,3600
hog_input_27298,7,90,133,450,86,940,3700
hog_input_27299,7,90,133,450,86,940,3800
hog_input_27300,7,90,133,450,86,940,3900
hog_input_27301,7,90,133,450,89,850,3000
hog_input_27302,7,90,133,450,89,850,3100
hog_input_27303,7,90,133,450,89,850,3200
hog_input_27304,7,90,133,450,89,850,3300
hog_input_27305,7,90,133,450,89,850,3400
hog_input_27306,7,90,133,450,89,850,3500
hog_input_27307,7,90,133,450,89,850,3600
hog_input_27308,7,90,133,450,89,850,3700
hog_input_27309,7,90,133,450,89,850,3800
hog_input_27310,7,90,133,450,89,850,3900
hog_input_27311,7,90,133,450,89,860,3000
hog_input_27312,7,90,133,450,89,860,3100
hog_input_27313,7,90,133,450,89,860,3200
hog_input_27314,7,90,133,450,89,860,3300
hog_input_27315,7,90,133,450,89,860,3400
hog_input_27316,7,90,133,450,89,860,3500
hog_input_27317,7,90,133,450,89,860,3600
hog_input_27318,7,90,133,450,89,860,3700
hog_input_27319,7,90,133,450,89,860,3800
hog_input_27320,7,90,133,450,89,860,3900
hog_input_27321,7,90,133,450,89,870,3000
hog_input_27322,7,90,133,450,89,870,3100
hog_input_27323,7,90,133,450,89,870,3200
hog_input_27324,7,90,133,450,89,870,3300
hog_input_27325,7,90,133,450,89,870,3400
hog_input_27326,7,90,133,450,89,870,3500
hog_input_27327,7,90,133,450,89,870,3600
hog_input_27328,7,90,133,450,89,870,3700
hog_input_27329,7,90,133,450,89,870,3800
hog_input_27330,7,90,133,450,89,870,3900
hog_input_27331,7,90,133,450,89,880,3000
hog_input_27332,7,90,133,450,89,880,3100
hog_input_27333,7,90,133,450,89,880,3200
hog_input_27334,7,90,133,450,89,880,3300
hog_input_27335,7,90,133,450,89,880,3400
hog_input_27336,7,90,133,450,89,880,3500
hog_input_27337,7,90,133,450,89,880,3600
hog_input_27338,7,90,133,450,89,880,3700
hog_input_27339,7,90,133,450,89,880,3800
hog_input_27340,7,90,133,450,89,880,3900
hog_input_27341,7,90,133,450,89,890,3000
hog_input_27342,7,90,133,450,89,890,3100
hog_input_27343,7,90,133,450,89,890,3200
hog_input_27344,7,90,133,450,89,890,3300
hog_input_27345,7,90,133,450,89,890,3400
hog_input_27346,7,90,133,450,89,890,3500
hog_input_27347,7,90,133,450,89,890,3600
hog_input_27348,7,90,133,450,89,890,3700
hog_input_27349,7,90,133,450,89,890,3800
hog_input_27350,7,90,133,450,89,890,3900
hog_input_27351,7,90,133,450,89,900,3000
hog_input_27352,7,90,133,450,89,900,3100
hog_input_27353,7,90,133,450,89,900,3200
hog_input_27354,7,90,133,450,89,900,3300
hog_input_27355,7,90,133,450,89,900,3400
hog_input_27356,7,90,133,450,89,900,3500
hog_input_27357,7,90,133,450,89,900,3600
hog_input_27358,7,90,133,450,89,900,3700
hog_input_27359,7,90,133,450,89,900,3800
hog_input_27360,7,90,133,450,89,900,3900
hog_input_27361,7,90,133,450,89,910,3000
hog_input_27362,7,90,133,450,89,910,3100
hog_input_27363,7,90,133,450,89,910,3200
hog_input_27364,7,90,133,450,89,910,3300
hog_input_27365,7,90,133,450,89,910,3400
hog_input_27366,7,90,133,450,89,910,3500
hog_input_27367,7,90,133,450,89,910,3600
hog_input_27368,7,90,133,450,89,910,3700
hog_input_27369,7,90,133,450,89,910,3800
hog_input_27370,7,90,133,450,89,910,3900
hog_input_27371,7,90,133,450,89,920,3000
hog_input_27372,7,90,133,450,89,920,3100
hog_input_27373,7,90,133,450,89,920,3200
hog_input_27374,7,90,133,450,89,920,3300
hog_input_27375,7,90,133,450,89,920,3400
hog_input_27376,7,90,133,450,89,920,3500
hog_input_27377,7,90,133,450,89,920,3600
hog_input_27378,7,90,133,450,89,920,3700
hog_input_27379,7,90,133,450,89,920,3800
hog_input_27380,7,90,133,450,89,920,3900
hog_input_27381,7,90,133,450,89,930,3000
hog_input_27382,7,90,133,450,89,930,3100
hog_input_27383,7,90,133,450,89,930,3200
hog_input_27384,7,90,133,450,89,930,3300
hog_input_27385,7,90,133,450,89,930,3400
hog_input_27386,7,90,133,450,89,930,3500
hog_input_27387,7,90,133,450,89,930,3600
hog_input_27388,7,90,133,450,89,930,3700
hog_input_27389,7,90,133,450,89,930,3800
hog_input_27390,7,90,133,450,89,930,3900
hog_input_27391,7,90,133,450,89,940,3000
hog_input_27392,7,90,133,450,89,940,3100
hog_input_27393,7,90,133,450,89,940,3200
hog_input_27394,7,90,133,450,89,940,3300
hog_input_27395,7,90,133,450,89,940,3400
hog_input_27396,7,90,133,450,89,940,3500
hog_input_27397,7,90,133,450,89,940,3600
hog_input_27398,7,90,133,450,89,940,3700
hog_input_27399,7,90,133,450,89,940,3800
hog_input_27400,7,90,133,450,89,940,3900
hog_input_27401,7,90,133,450,92,850,3000
hog_input_27402,7,90,133,450,92,850,3100
hog_input_27403,7,90,133,450,92,850,3200
hog_input_27404,7,90,133,450,92,850,3300
hog_input_27405,7,90,133,450,92,850,3400
hog_input_27406,7,90,133,450,92,850,3500
hog_input_27407,7,90,133,450,92,850,3600
hog_input_27408,7,90,133,450,92,850,3700
hog_input_27409,7,90,133,450,92,850,3800
hog_input_27410,7,90,133,450,92,850,3900
hog_input_27411,7,90,133,450,92,860,3000
hog_input_27412,7,90,133,450,92,860,3100
hog_input_27413,7,90,133,450,92,860,3200
hog_input_27414,7,90,133,450,92,860,3300
hog_input_27415,7,90,133,450,92,860,3400
hog_input_27416,7,90,133,450,92,860,3500
hog_input_27417,7,90,133,450,92,860,3600
hog_input_27418,7,90,133,450,92,860,3700
hog_input_27419,7,90,133,450,92,860,3800
hog_input_27420,7,90,133,450,92,860,3900
hog_input_27421,7,90,133,450,92,870,3000
hog_input_27422,7,90,133,450,92,870,3100
hog_input_27423,7,90,133,450,92,870,3200
hog_input_27424,7,90,133,450,92,870,3300
hog_input_27425,7,90,133,450,92,870,3400
hog_input_27426,7,90,133,450,92,870,3500
hog_input_27427,7,90,133,450,92,870,3600
hog_input_27428,7,90,133,450,92,870,3700
hog_input_27429,7,90,133,450,92,870,3800
hog_input_27430,7,90,133,450,92,870,3900
hog_input_27431,7,90,133,450,92,880,3000
hog_input_27432,7,90,133,450,92,880,3100
hog_input_27433,7,90,133,450,92,880,3200
hog_input_27434,7,90,133,450,92,880,3300
hog_input_27435,7,90,133,450,92,880,3400
hog_input_27436,7,90,133,450,92,880,3500
hog_input_27437,7,90,133,450,92,880,3600
hog_input_27438,7,90,133,450,92,880,3700
hog_input_27439,7,90,133,450,92,880,3800
hog_input_27440,7,90,133,450,92,880,3900
hog_input_27441,7,90,133,450,92,890,3000
hog_input_27442,7,90,133,450,92,890,3100
hog_input_27443,7,90,133,450,92,890,3200
hog_input_27444,7,90,133,450,92,890,3300
hog_input_27445,7,90,133,450,92,890,3400
hog_input_27446,7,90,133,450,92,890,3500
hog_input_27447,7,90,133,450,92,890,3600
hog_input_27448,7,90,133,450,92,890,3700
hog_input_27449,7,90,133,450,92,890,3800
hog_input_27450,7,90,133,450,92,890,3900
hog_input_27451,7,90,133,450,92,900,3000
hog_input_27452,7,90,133,450,92,900,3100
hog_input_27453,7,90,133,450,92,900,3200
hog_input_27454,7,90,133,450,92,900,3300
hog_input_27455,7,90,133,450,92,900,3400
hog_input_27456,7,90,133,450,92,900,3500
hog_input_27457,7,90,133,450,92,900,3600
hog_input_27458,7,90,133,450,92,900,3700
hog_input_27459,7,90,133,450,92,900,3800
hog_input_27460,7,90,133,450,92,900,3900
hog_input_27461,7,90,133,450,92,910,3000
hog_input_27462,7,90,133,450,92,910,3100
hog_input_27463,7,90,133,450,92,910,3200
hog_input_27464,7,90,133,450,92,910,3300
hog_input_27465,7,90,133,450,92,910,3400
hog_input_27466,7,90,133,450,92,910,3500
hog_input_27467,7,90,133,450,92,910,3600
hog_input_27468,7,90,133,450,92,910,3700
hog_input_27469,7,90,133,450,92,910,3800
hog_input_27470,7,90,133,450,92,910,3900
hog_input_27471,7,90,133,450,92,920,3000
hog_input_27472,7,90,133,450,92,920,3100
hog_input_27473,7,90,133,450,92,920,3200
hog_input_27474,7,90,133,450,92,920,3300
hog_input_27475,7,90,133,450,92,920,3400
hog_input_27476,7,90,133,450,92,920,3500
hog_input_27477,7,90,133,450,92,920,3600
hog_input_27478,7,90,133,450,92,920,3700
hog_input_27479,7,90,133,450,92,920,3800
hog_input_27480,7,90,133,450,92,920,3900
hog_input_27481,7,90,133,450,92,930,3000
hog_input_27482,7,90,133,450,92,930,3100
hog_input_27483,7,90,133,450,92,930,3200
hog_input_27484,7,90,133,450,92,930,3300
hog_input_27485,7,90,133,450,92,930,3400
hog_input_27486,7,90,133,450,92,930,3500
hog_input_27487,7,90,133,450,92,930,3600
hog_input_27488,7,90,133,450,92,930,3700
hog_input_27489,7,90,133,450,92,930,3800
hog_input_27490,7,90,133,450,92,930,3900
